side,ticker,pattern,fwd_days,n,mean_ret,median,win_rate
sell,LNT,E_FVG5,60,0,,,
sell,LNT,E_Fext,60,0,,,
sell,LNT,E_OB,60,2,1.3927790389599615,1.3927790389599615,50.0
sell,LNT,E_R_FVG1,60,0,,,
sell,LNT,E_R_FVG5,60,0,,,
sell,LNT,E_Q_FVG1,60,0,,,
sell,LNT,E_FVG1_Fx,60,0,,,
sell,LNT,FVG1_R,60,0,,,
buy,LOW,baseline,20,34,4.547855144043803,4.476108318305898,70.58823529411765
buy,LOW,E,20,3,11.81876608057741,12.929820338749273,100.0
buy,LOW,E_R,20,2,10.876205702792042,10.876205702792042,100.0
buy,LOW,FVG1,20,4,4.145986902439091,7.201869044606199,75.0
buy,LOW,E_FVG1,20,1,8.822591066834812,8.822591066834812,100.0
buy,LOW,E_FVG5,20,1,8.822591066834812,8.822591066834812,100.0
buy,LOW,E_Fext,20,1,8.822591066834812,8.822591066834812,100.0
buy,LOW,E_OB,20,1,13.703886836148142,13.703886836148142,100.0
buy,LOW,E_R_FVG1,20,1,8.822591066834812,8.822591066834812,100.0
buy,LOW,E_R_FVG5,20,1,8.822591066834812,8.822591066834812,100.0
buy,LOW,E_Q_FVG1,20,0,,,
buy,LOW,E_FVG1_Fx,20,1,8.822591066834812,8.822591066834812,100.0
buy,LOW,FVG1_R,20,1,8.822591066834812,8.822591066834812,100.0
sell,LOW,baseline,20,32,5.208466307091724,5.468703695852836,81.25
sell,LOW,E,20,2,10.438249159573079,10.438249159573079,100.0
sell,LOW,E_R,20,0,,,
sell,LOW,FVG1,20,1,11.78541734982457,11.78541734982457,100.0
sell,LOW,E_FVG1,20,0,,,
sell,LOW,E_FVG5,20,0,,,
sell,LOW,E_Fext,20,1,5.112926531376543,5.112926531376543,100.0
sell,LOW,E_OB,20,1,15.763571787769614,15.763571787769614,100.0
sell,LOW,E_R_FVG1,20,0,,,
sell,LOW,E_R_FVG5,20,0,,,
sell,LOW,E_Q_FVG1,20,0,,,
sell,LOW,E_FVG1_Fx,20,0,,,
sell,LOW,FVG1_R,20,0,,,
buy,LOW,baseline,30,34,5.201245029323993,4.925866559032907,70.58823529411765
buy,LOW,E,30,3,12.635780087133435,12.442497258716042,100.0
buy,LOW,E_R,30,2,12.40794278800849,12.40794278800849,100.0
buy,LOW,FVG1,30,4,7.643811830266028,10.17362593028891,75.0
buy,LOW,E_FVG1,30,1,12.37338831730094,12.37338831730094,100.0
buy,LOW,E_FVG5,30,1,12.37338831730094,12.37338831730094,100.0
buy,LOW,E_Fext,30,1,12.37338831730094,12.37338831730094,100.0
buy,LOW,E_OB,30,1,13.091454685383322,13.091454685383322,100.0
buy,LOW,E_R_FVG1,30,1,12.37338831730094,12.37338831730094,100.0
buy,LOW,E_R_FVG5,30,1,12.37338831730094,12.37338831730094,100.0
buy,LOW,E_Q_FVG1,30,0,,,
buy,LOW,E_FVG1_Fx,30,1,12.37338831730094,12.37338831730094,100.0
buy,LOW,FVG1_R,30,1,12.37338831730094,12.37338831730094,100.0
sell,LOW,baseline,30,32,3.9140396496062415,3.2364200376046237,75.0
sell,LOW,E,30,2,7.403550891570598,7.403550891570598,100.0
sell,LOW,E_R,30,0,,,
sell,LOW,FVG1,30,1,10.636163311173265,10.636163311173265,100.0
sell,LOW,E_FVG1,30,0,,,
sell,LOW,E_FVG5,30,0,,,
sell,LOW,E_Fext,30,1,1.352660258426877,1.352660258426877,100.0
sell,LOW,E_OB,30,1,13.45444152471432,13.45444152471432,100.0
sell,LOW,E_R_FVG1,30,0,,,
sell,LOW,E_R_FVG5,30,0,,,
sell,LOW,E_Q_FVG1,30,0,,,
sell,LOW,E_FVG1_Fx,30,0,,,
sell,LOW,FVG1_R,30,0,,,
buy,LOW,baseline,60,34,6.9053193245480875,6.891590328483611,70.58823529411765
buy,LOW,E,60,3,23.51810612001528,25.848771418945383,100.0
buy,LOW,E_R,60,2,22.352773470550233,22.352773470550233,100.0
buy,LOW,FVG1,60,4,12.553934651020178,13.6459511341666,100.0
buy,LOW,E_FVG1,60,1,16.080190197234796,16.080190197234796,100.0
buy,LOW,E_FVG5,60,1,16.080190197234796,16.080190197234796,100.0
buy,LOW,E_Fext,60,1,16.080190197234796,16.080190197234796,100.0
buy,LOW,E_OB,60,1,25.848771418945383,25.848771418945383,100.0
buy,LOW,E_R_FVG1,60,1,16.080190197234796,16.080190197234796,100.0
buy,LOW,E_R_FVG5,60,1,16.080190197234796,16.080190197234796,100.0
buy,LOW,E_Q_FVG1,60,0,,,
buy,LOW,E_FVG1_Fx,60,1,16.080190197234796,16.080190197234796,100.0
buy,LOW,FVG1_R,60,1,16.080190197234796,16.080190197234796,100.0
sell,LOW,baseline,60,32,3.372015932829048,4.635504669957175,59.375
sell,LOW,E,60,2,22.029794459145613,22.029794459145613,100.0
sell,LOW,E_R,60,0,,,
sell,LOW,FVG1,60,1,12.69961547181884,12.69961547181884,100.0
sell,LOW,E_FVG1,60,0,,,
sell,LOW,E_FVG5,60,0,,,
sell,LOW,E_Fext,60,1,19.868976715977396,19.868976715977396,100.0
sell,LOW,E_OB,60,1,24.190612202313826,24.190612202313826,100.0
sell,LOW,E_R_FVG1,60,0,,,
sell,LOW,E_R_FVG5,60,0,,,
sell,LOW,E_Q_FVG1,60,0,,,
sell,LOW,E_FVG1_Fx,60,0,,,
sell,LOW,FVG1_R,60,0,,,
buy,LRCX,baseline,20,36,11.63460941789229,8.180278985572317,83.33333333333334
buy,LRCX,E,20,1,2.53979116518919,2.53979116518919,100.0
buy,LRCX,E_R,20,1,2.53979116518919,2.53979116518919,100.0
buy,LRCX,FVG1,20,8,19.02262020970482,14.067094539840909,100.0
buy,LRCX,E_FVG1,20,0,,,
buy,LRCX,E_FVG5,20,0,,,
buy,LRCX,E_Fext,20,0,,,
buy,LRCX,E_OB,20,1,2.53979116518919,2.53979116518919,100.0
buy,LRCX,E_R_FVG1,20,0,,,
buy,LRCX,E_R_FVG5,20,0,,,
buy,LRCX,E_Q_FVG1,20,0,,,
buy,LRCX,E_FVG1_Fx,20,0,,,
buy,LRCX,FVG1_R,20,3,21.815191408118114,25.08040036370215,100.0
sell,LRCX,baseline,20,33,5.987457802127658,7.292049156587771,75.75757575757575
sell,LRCX,E,20,7,8.153236587397654,11.120182590872965,57.14285714285714
sell,LRCX,E_R,20,3,-0.8050170047507974,-6.930927580846315,33.33333333333333
sell,LRCX,FVG1,20,0,,,
sell,LRCX,E_FVG1,20,0,,,
sell,LRCX,E_FVG5,20,0,,,
sell,LRCX,E_Fext,20,0,,,
sell,LRCX,E_OB,20,4,10.359149238579171,8.288807671052846,50.0
sell,LRCX,E_R_FVG1,20,0,,,
sell,LRCX,E_R_FVG5,20,0,,,
sell,LRCX,E_Q_FVG1,20,0,,,
sell,LRCX,E_FVG1_Fx,20,0,,,
sell,LRCX,FVG1_R,20,0,,,
buy,LRCX,baseline,30,36,14.228613097613959,8.243958301703804,83.33333333333334
buy,LRCX,E,30,1,8.70373050673267,8.70373050673267,100.0
buy,LRCX,E_R,30,1,8.70373050673267,8.70373050673267,100.0
buy,LRCX,FVG1,30,8,16.18395327064617,11.10764915634403,75.0
buy,LRCX,E_FVG1,30,0,,,
buy,LRCX,E_FVG5,30,0,,,
buy,LRCX,E_Fext,30,0,,,
buy,LRCX,E_OB,30,1,8.70373050673267,8.70373050673267,100.0
buy,LRCX,E_R_FVG1,30,0,,,
buy,LRCX,E_R_FVG5,30,0,,,
buy,LRCX,E_Q_FVG1,30,0,,,
buy,LRCX,E_FVG1_Fx,30,0,,,
buy,LRCX,FVG1_R,30,3,24.40574996294356,31.275556235131507,100.0
sell,LRCX,baseline,30,33,6.533902405323901,6.792967208840968,69.6969696969697
sell,LRCX,E,30,7,12.762525669444475,13.990654821994742,85.71428571428571
sell,LRCX,E_R,30,3,11.83815149346571,7.866918782890135,100.0
sell,LRCX,FVG1,30,0,,,
sell,LRCX,E_FVG1,30,0,,,
sell,LRCX,E_FVG5,30,0,,,
sell,LRCX,E_Fext,30,0,,,
sell,LRCX,E_OB,30,4,11.924872291652399,15.197983230372138,75.0
sell,LRCX,E_R_FVG1,30,0,,,
sell,LRCX,E_R_FVG5,30,0,,,
sell,LRCX,E_Q_FVG1,30,0,,,
sell,LRCX,E_FVG1_Fx,30,0,,,
sell,LRCX,FVG1_R,30,0,,,
buy,LRCX,baseline,60,36,21.09637271300009,18.917643980353727,83.33333333333334
buy,LRCX,E,60,1,25.842757386249204,25.842757386249204,100.0
buy,LRCX,E_R,60,1,25.842757386249204,25.842757386249204,100.0
buy,LRCX,FVG1,60,8,17.587376004731976,8.424386747022211,62.5
buy,LRCX,E_FVG1,60,0,,,
buy,LRCX,E_FVG5,60,0,,,
buy,LRCX,E_Fext,60,0,,,
buy,LRCX,E_OB,60,1,25.842757386249204,25.842757386249204,100.0
buy,LRCX,E_R_FVG1,60,0,,,
buy,LRCX,E_R_FVG5,60,0,,,
buy,LRCX,E_Q_FVG1,60,0,,,
buy,LRCX,E_FVG1_Fx,60,0,,,
buy,LRCX,FVG1_R,60,3,24.506809951496166,7.30226071955772,66.66666666666666
sell,LRCX,baseline,60,33,0.7905075230899001,2.829511889568782,51.515151515151516
sell,LRCX,E,60,7,9.456130806059935,12.626329929408167,71.42857142857143
sell,LRCX,E_R,60,3,4.363622561922103,4.869900399244703,66.66666666666666
sell,LRCX,FVG1,60,0,,,
sell,LRCX,E_FVG1,60,0,,,
sell,LRCX,E_FVG5,60,0,,,
sell,LRCX,E_Fext,60,0,,,
sell,LRCX,E_OB,60,4,15.913997249388643,25.505370651205602,75.0
sell,LRCX,E_R_FVG1,60,0,,,
sell,LRCX,E_R_FVG5,60,0,,,
sell,LRCX,E_Q_FVG1,60,0,,,
sell,LRCX,E_FVG1_Fx,60,0,,,
sell,LRCX,FVG1_R,60,0,,,
buy,LULU,baseline,20,33,5.780115631730332,4.778882606487969,75.75757575757575
buy,LULU,E,20,2,5.108221875885665,5.108221875885665,50.0
buy,LULU,E_R,20,1,-5.056890484340756,-5.056890484340756,0.0
buy,LULU,FVG1,20,4,1.8653371929566536,4.008407866934703,75.0
buy,LULU,E_FVG1,20,0,,,
buy,LULU,E_FVG5,20,0,,,
buy,LULU,E_Fext,20,1,15.273334236112085,15.273334236112085,100.0
buy,LULU,E_OB,20,2,5.108221875885665,5.108221875885665,50.0
buy,LULU,E_R_FVG1,20,0,,,
buy,LULU,E_R_FVG5,20,0,,,
buy,LULU,E_Q_FVG1,20,0,,,
buy,LULU,E_FVG1_Fx,20,0,,,
buy,LULU,FVG1_R,20,1,10.57411881798381,10.57411881798381,100.0
sell,LULU,baseline,20,35,7.978368584875243,7.546036804973284,80.0
sell,LULU,E,20,4,23.30713268132996,25.308523101218064,100.0
sell,LULU,E_R,20,1,26.107583498383853,26.107583498383853,100.0
sell,LULU,FVG1,20,1,2.932383425138375,2.932383425138375,100.0
sell,LULU,E_FVG1,20,0,,,
sell,LULU,E_FVG5,20,0,,,
sell,LULU,E_Fext,20,1,16.220624092750544,16.220624092750544,100.0
sell,LULU,E_OB,20,2,20.365043398401408,20.365043398401408,100.0
sell,LULU,E_R_FVG1,20,0,,,
sell,LULU,E_R_FVG5,20,0,,,
sell,LULU,E_Q_FVG1,20,0,,,
sell,LULU,E_FVG1_Fx,20,0,,,
sell,LULU,FVG1_R,20,1,2.932383425138375,2.932383425138375,100.0
buy,LULU,baseline,30,33,7.587379663402916,5.980039219368822,63.63636363636363
buy,LULU,E,30,2,7.464168424922453,7.464168424922453,50.0
buy,LULU,E_R,30,1,-1.9256285252750212,-1.9256285252750212,0.0
buy,LULU,FVG1,30,4,4.341486873441372,4.698847997732765,50.0
buy,LULU,E_FVG1,30,0,,,
buy,LULU,E_FVG5,30,0,,,
buy,LULU,E_Fext,30,1,16.853965375119927,16.853965375119927,100.0
buy,LULU,E_OB,30,2,7.464168424922453,7.464168424922453,50.0
buy,LULU,E_R_FVG1,30,0,,,
buy,LULU,E_R_FVG5,30,0,,,
buy,LULU,E_Q_FVG1,30,0,,,
buy,LULU,E_FVG1_Fx,30,0,,,
buy,LULU,FVG1_R,30,1,15.000004576329301,15.000004576329301,100.0
sell,LULU,baseline,30,35,7.319998359434627,6.489233792879266,71.42857142857143
sell,LULU,E,30,4,25.80577176220872,27.087981041382257,100.0
sell,LULU,E_R,30,1,31.45081816316212,31.45081816316212,100.0
sell,LULU,FVG1,30,1,1.1759207651235182,1.1759207651235182,100.0
sell,LULU,E_FVG1,30,0,,,
sell,LULU,E_FVG5,30,0,,,
sell,LULU,E_Fext,30,1,17.596306802908256,17.596306802908256,100.0
sell,LULU,E_OB,30,2,22.970546418927334,22.970546418927334,100.0
sell,LULU,E_R_FVG1,30,0,,,
sell,LULU,E_R_FVG5,30,0,,,
sell,LULU,E_Q_FVG1,30,0,,,
sell,LULU,E_FVG1_Fx,30,0,,,
sell,LULU,FVG1_R,30,1,1.1759207651235182,1.1759207651235182,100.0
buy,LULU,baseline,60,33,5.454297770483291,11.417691346884247,60.60606060606061
buy,LULU,E,60,2,17.39673559002845,17.39673559002845,100.0
buy,LULU,E_R,60,1,23.375779833172654,23.375779833172654,100.0
buy,LULU,FVG1,60,4,5.123706687763654,1.8612477844196125,50.0
buy,LULU,E_FVG1,60,0,,,
buy,LULU,E_FVG5,60,0,,,
buy,LULU,E_Fext,60,1,11.417691346884247,11.417691346884247,100.0
buy,LULU,E_OB,60,2,17.39673559002845,17.39673559002845,100.0
buy,LULU,E_R_FVG1,60,0,,,
buy,LULU,E_R_FVG5,60,0,,,
buy,LULU,E_Q_FVG1,60,0,,,
buy,LULU,E_FVG1_Fx,60,0,,,
buy,LULU,FVG1_R,60,1,30.599835173693258,30.599835173693258,100.0
sell,LULU,baseline,60,35,7.112129832399819,2.6014320242259275,51.42857142857142
sell,LULU,E,60,4,30.702531703970692,31.937277481724863,100.0
sell,LULU,E_R,60,1,39.67600600391169,39.67600600391169,100.0
sell,LULU,FVG1,60,1,17.544904279268668,17.544904279268668,100.0
sell,LULU,E_FVG1,60,0,,,
sell,LULU,E_FVG5,60,0,,,
sell,LULU,E_Fext,60,1,19.259565848521362,19.259565848521362,100.0
sell,LULU,E_OB,60,2,24.240814275253626,24.240814275253626,100.0
sell,LULU,E_R_FVG1,60,0,,,
sell,LULU,E_R_FVG5,60,0,,,
sell,LULU,E_Q_FVG1,60,0,,,
sell,LULU,E_FVG1_Fx,60,0,,,
sell,LULU,FVG1_R,60,1,17.544904279268668,17.544904279268668,100.0
buy,LUV,baseline,20,34,9.773179676210157,9.043341488745579,88.23529411764706
buy,LUV,E,20,3,3.7515552046990828,6.280291253343339,66.66666666666666
buy,LUV,E_R,20,1,12.305940184710504,12.305940184710504,100.0
buy,LUV,FVG1,20,5,19.244202990839334,15.0247445211474,100.0
buy,LUV,E_FVG1,20,0,,,
buy,LUV,E_FVG5,20,0,,,
buy,LUV,E_Fext,20,0,,,
buy,LUV,E_OB,20,2,-0.5256372853066273,-0.5256372853066273,50.0
buy,LUV,E_R_FVG1,20,0,,,
buy,LUV,E_R_FVG5,20,0,,,
buy,LUV,E_Q_FVG1,20,0,,,
buy,LUV,E_FVG1_Fx,20,0,,,
buy,LUV,FVG1_R,20,1,15.0247445211474,15.0247445211474,100.0
sell,LUV,baseline,20,34,5.66011738144795,6.276325611198929,73.52941176470588
sell,LUV,E,20,3,13.453706025376002,13.884627357675116,100.0
sell,LUV,E_R,20,2,10.863882306288538,10.863882306288538,100.0
sell,LUV,FVG1,20,1,-19.856244871650894,-19.856244871650894,0.0
sell,LUV,E_FVG1,20,0,,,
sell,LUV,E_FVG5,20,1,18.633353463550932,18.633353463550932,100.0
sell,LUV,E_Fext,20,1,13.884627357675116,13.884627357675116,100.0
sell,LUV,E_OB,20,0,,,
sell,LUV,E_R_FVG1,20,0,,,
sell,LUV,E_R_FVG5,20,0,,,
sell,LUV,E_Q_FVG1,20,0,,,
sell,LUV,E_FVG1_Fx,20,0,,,
sell,LUV,FVG1_R,20,0,,,
buy,LUV,baseline,30,34,11.322747639708034,10.620511614460277,73.52941176470588
buy,LUV,E,30,3,0.7120631698293062,5.1891246593505524,66.66666666666666
buy,LUV,E_R,30,1,8.597914857107796,8.597914857107796,100.0
buy,LUV,FVG1,30,5,26.90264064199915,31.129119762213286,100.0
buy,LUV,E_FVG1,30,0,,,
buy,LUV,E_FVG5,30,0,,,
buy,LUV,E_Fext,30,0,,,
buy,LUV,E_OB,30,2,-3.2308626738099386,-3.2308626738099386,50.0
buy,LUV,E_R_FVG1,30,0,,,
buy,LUV,E_R_FVG5,30,0,,,
buy,LUV,E_Q_FVG1,30,0,,,
buy,LUV,E_FVG1_Fx,30,0,,,
buy,LUV,FVG1_R,30,1,33.87313962853531,33.87313962853531,100.0
sell,LUV,baseline,30,34,6.061492395076662,7.589919795307357,73.52941176470588
sell,LUV,E,30,3,10.788584499863001,15.647425206365236,66.66666666666666
sell,LUV,E_R,30,2,8.359164146611882,8.359164146611882,50.0
sell,LUV,FVG1,30,1,-13.746621797511372,-13.746621797511372,0.0
sell,LUV,E_FVG1,30,0,,,
sell,LUV,E_FVG5,30,1,15.647425206365236,15.647425206365236,100.0
sell,LUV,E_Fext,30,1,19.601836594943624,19.601836594943624,100.0
sell,LUV,E_OB,30,0,,,
sell,LUV,E_R_FVG1,30,0,,,
sell,LUV,E_R_FVG5,30,0,,,
sell,LUV,E_Q_FVG1,30,0,,,
sell,LUV,E_FVG1_Fx,30,0,,,
sell,LUV,FVG1_R,30,0,,,
buy,LUV,baseline,60,34,13.86285546044543,9.370443474872971,82.35294117647058
buy,LUV,E,60,3,5.131580920819158,11.161976170286424,66.66666666666666
buy,LUV,E_R,60,1,11.161976170286424,11.161976170286424,100.0
buy,LUV,FVG1,60,5,28.63564693004914,36.640655345691314,100.0
buy,LUV,E_FVG1,60,0,,,
buy,LUV,E_FVG5,60,0,,,
buy,LUV,E_Fext,60,0,,,
buy,LUV,E_OB,60,2,2.116383296085526,2.116383296085526,50.0
buy,LUV,E_R_FVG1,60,0,,,
buy,LUV,E_R_FVG5,60,0,,,
buy,LUV,E_Q_FVG1,60,0,,,
buy,LUV,E_FVG1_Fx,60,0,,,
buy,LUV,FVG1_R,60,1,36.640655345691314,36.640655345691314,100.0
sell,LUV,baseline,60,34,4.469357198734668,6.959932727492792,67.64705882352942
sell,LUV,E,60,3,8.599229444716189,20.499566489147824,66.66666666666666
sell,LUV,E_R,60,2,2.6490609225003734,2.6490609225003734,50.0
sell,LUV,FVG1,60,1,8.862277767953149,8.862277767953149,100.0
sell,LUV,E_FVG1,60,0,,,
sell,LUV,E_FVG5,60,1,20.499566489147824,20.499566489147824,100.0
sell,LUV,E_Fext,60,1,30.176818973775017,30.176818973775017,100.0
sell,LUV,E_OB,60,0,,,
sell,LUV,E_R_FVG1,60,0,,,
sell,LUV,E_R_FVG5,60,0,,,
sell,LUV,E_Q_FVG1,60,0,,,
sell,LUV,E_FVG1_Fx,60,0,,,
sell,LUV,FVG1_R,60,0,,,
buy,LVS,baseline,20,31,11.21073373730586,9.445369572585355,80.64516129032258
buy,LVS,E,20,4,13.409855131849636,10.96702666366225,100.0
buy,LVS,E_R,20,2,15.852683600037025,15.852683600037025,100.0
buy,LVS,FVG1,20,3,17.109356908674908,11.147971257347157,100.0
buy,LVS,E_FVG1,20,0,,,
buy,LVS,E_FVG5,20,1,8.594773793766903,8.594773793766903,100.0
buy,LVS,E_Fext,20,0,,,
buy,LVS,E_OB,20,3,9.35203977321643,8.594773793766903,100.0
buy,LVS,E_R_FVG1,20,0,,,
buy,LVS,E_R_FVG5,20,0,,,
buy,LVS,E_Q_FVG1,20,0,,,
buy,LVS,E_FVG1_Fx,20,0,,,
buy,LVS,FVG1_R,20,2,10.778064779541104,10.778064779541104,100.0
sell,LVS,baseline,20,33,6.678001938964645,6.775321215365074,81.81818181818183
sell,LVS,E,20,5,8.09393514935405,7.112908339527498,100.0
sell,LVS,E_R,20,1,12.119799898364034,12.119799898364034,100.0
sell,LVS,FVG1,20,1,0.728825794278398,0.728825794278398,100.0
sell,LVS,E_FVG1,20,0,,,
sell,LVS,E_FVG5,20,0,,,
sell,LVS,E_Fext,20,0,,,
sell,LVS,E_OB,20,2,6.944114777446286,6.944114777446286,100.0
sell,LVS,E_R_FVG1,20,0,,,
sell,LVS,E_R_FVG5,20,0,,,
sell,LVS,E_Q_FVG1,20,0,,,
sell,LVS,E_FVG1_Fx,20,0,,,
sell,LVS,FVG1_R,20,1,0.728825794278398,0.728825794278398,100.0
buy,LVS,baseline,30,31,12.711548735484826,9.930974312679712,83.87096774193549
buy,LVS,E,30,4,14.069187146975562,15.425677329729947,75.0
buy,LVS,E_R,30,2,11.004389621436015,11.004389621436015,50.0
buy,LVS,FVG1,30,3,18.019908828019236,11.841220910172176,100.0
buy,LVS,E_FVG1,30,0,,,
buy,LVS,E_FVG5,30,1,27.35295101965553,27.35295101965553,100.0
buy,LVS,E_Fext,30,0,,,
buy,LVS,E_OB,30,3,10.780137417939017,6.915018325374689,66.66666666666666
buy,LVS,E_R_FVG1,30,0,,,
buy,LVS,E_R_FVG5,30,0,,,
buy,LVS,E_Q_FVG1,30,0,,,
buy,LVS,E_FVG1_Fx,30,0,,,
buy,LVS,FVG1_R,30,2,10.94715362449548,10.94715362449548,100.0
sell,LVS,baseline,30,33,5.5524472293221985,7.135618900899235,72.72727272727273
sell,LVS,E,30,5,6.049084704950926,9.944668885345887,60.0
sell,LVS,E_R,30,1,-2.8093766172007215,-2.8093766172007215,0.0
sell,LVS,FVG1,30,1,9.98306124803581,9.98306124803581,100.0
sell,LVS,E_FVG1,30,0,,,
sell,LVS,E_FVG5,30,0,,,
sell,LVS,E_Fext,30,0,,,
sell,LVS,E_OB,30,2,11.64917779333016,11.64917779333016,100.0
sell,LVS,E_R_FVG1,30,0,,,
sell,LVS,E_R_FVG5,30,0,,,
sell,LVS,E_Q_FVG1,30,0,,,
sell,LVS,E_FVG1_Fx,30,0,,,
sell,LVS,FVG1_R,30,1,9.98306124803581,9.98306124803581,100.0
buy,LVS,baseline,60,31,14.45216264831445,14.793359476748316,74.19354838709677
buy,LVS,E,60,4,5.670008152566883,7.789359815329304,75.0
buy,LVS,E_R,60,2,-7.18662400028867,-7.18662400028867,50.0
buy,LVS,FVG1,60,3,32.598460167726266,22.428668355153615,100.0
buy,LVS,E_FVG1,60,0,,,
buy,LVS,E_FVG5,60,1,23.03922115471059,23.03922115471059,100.0
buy,LVS,E_Fext,60,0,,,
buy,LVS,E_OB,60,3,7.038457478581068,14.014059456134282,66.66666666666666
buy,LVS,E_R_FVG1,60,0,,,
buy,LVS,E_R_FVG5,60,0,,,
buy,LVS,E_Q_FVG1,60,0,,,
buy,LVS,E_FVG1_Fx,60,0,,,
buy,LVS,FVG1_R,60,2,19.650908338453355,19.650908338453355,100.0
sell,LVS,baseline,60,33,4.659315600945474,9.759732230906078,63.63636363636363
sell,LVS,E,60,5,5.260087105226725,3.155921352175294,60.0
sell,LVS,E_R,60,1,-14.534474639961584,-14.534474639961584,0.0
sell,LVS,FVG1,60,1,-5.457613470408916,-5.457613470408916,0.0
sell,LVS,E_FVG1,60,0,,,
sell,LVS,E_FVG5,60,0,,,
sell,LVS,E_Fext,60,0,,,
sell,LVS,E_OB,60,2,24.784309819527383,24.784309819527383,100.0
sell,LVS,E_R_FVG1,60,0,,,
sell,LVS,E_R_FVG5,60,0,,,
sell,LVS,E_Q_FVG1,60,0,,,
sell,LVS,E_FVG1_Fx,60,0,,,
sell,LVS,FVG1_R,60,1,-5.457613470408916,-5.457613470408916,0.0
buy,LYB,baseline,20,37,6.018988508799722,4.635751591135659,86.48648648648648
buy,LYB,E,20,3,4.254834971624599,4.635751591135659,100.0
buy,LYB,E_R,20,1,2.143248474077198,2.143248474077198,100.0
buy,LYB,FVG1,20,5,7.9921652777231245,5.231605897929574,100.0
buy,LYB,E_FVG1,20,0,,,
buy,LYB,E_FVG5,20,0,,,
buy,LYB,E_Fext,20,0,,,
buy,LYB,E_OB,20,1,2.143248474077198,2.143248474077198,100.0
buy,LYB,E_R_FVG1,20,0,,,
buy,LYB,E_R_FVG5,20,0,,,
buy,LYB,E_Q_FVG1,20,0,,,
buy,LYB,E_FVG1_Fx,20,0,,,
buy,LYB,FVG1_R,20,2,8.834012885369258,8.834012885369258,100.0
sell,LYB,baseline,20,35,5.388299573685967,3.8402211209846273,85.71428571428571
sell,LYB,E,20,7,10.629094201121708,8.889814393378135,85.71428571428571
sell,LYB,E_R,20,5,10.167365346153682,8.889814393378135,80.0
sell,LYB,FVG1,20,0,,,
sell,LYB,E_FVG1,20,0,,,
sell,LYB,E_FVG5,20,0,,,
sell,LYB,E_Fext,20,1,2.587301442774141,2.587301442774141,100.0
sell,LYB,E_OB,20,2,5.738557918076138,5.738557918076138,100.0
sell,LYB,E_R_FVG1,20,0,,,
sell,LYB,E_R_FVG5,20,0,,,
sell,LYB,E_Q_FVG1,20,0,,,
sell,LYB,E_FVG1_Fx,20,0,,,
sell,LYB,FVG1_R,20,0,,,
buy,LYB,baseline,30,37,6.743474905849834,7.1053912177223175,81.08108108108108
buy,LYB,E,30,3,5.953673746736193,6.382971622097676,100.0
buy,LYB,E_R,30,1,4.3726584003885876,4.3726584003885876,100.0
buy,LYB,FVG1,30,5,8.171558033351637,6.686402136660348,100.0
buy,LYB,E_FVG1,30,0,,,
buy,LYB,E_FVG5,30,0,,,
buy,LYB,E_Fext,30,0,,,
buy,LYB,E_OB,30,1,4.3726584003885876,4.3726584003885876,100.0
buy,LYB,E_R_FVG1,30,0,,,
buy,LYB,E_R_FVG5,30,0,,,
buy,LYB,E_Q_FVG1,30,0,,,
buy,LYB,E_FVG1_Fx,30,0,,,
buy,LYB,FVG1_R,30,2,7.101543302620039,7.101543302620039,100.0
sell,LYB,baseline,30,35,6.607824516215068,4.674523375092457,85.71428571428571
sell,LYB,E,30,7,9.709594440821556,9.133354174191128,71.42857142857143
sell,LYB,E_R,30,5,7.264534199935731,4.3260600924236545,60.0
sell,LYB,FVG1,30,0,,,
sell,LYB,E_FVG1,30,0,,,
sell,LYB,E_FVG5,30,0,,,
sell,LYB,E_Fext,30,1,9.133354174191128,9.133354174191128,100.0
sell,LYB,E_OB,30,2,0.3095793526129258,0.3095793526129258,50.0
sell,LYB,E_R_FVG1,30,0,,,
sell,LYB,E_R_FVG5,30,0,,,
sell,LYB,E_Q_FVG1,30,0,,,
sell,LYB,E_FVG1_Fx,30,0,,,
sell,LYB,FVG1_R,30,0,,,
buy,LYB,baseline,60,37,7.746725078772352,7.285435200932877,67.56756756756756
buy,LYB,E,60,3,-2.462033550920497,3.587791864506339,66.66666666666666
buy,LYB,E_R,60,1,3.587791864506339,3.587791864506339,100.0
buy,LYB,FVG1,60,5,11.368066241543072,13.373678140210693,60.0
buy,LYB,E_FVG1,60,0,,,
buy,LYB,E_FVG5,60,0,,,
buy,LYB,E_Fext,60,0,,,
buy,LYB,E_OB,60,1,3.587791864506339,3.587791864506339,100.0
buy,LYB,E_R_FVG1,60,0,,,
buy,LYB,E_R_FVG5,60,0,,,
buy,LYB,E_Q_FVG1,60,0,,,
buy,LYB,E_FVG1_Fx,60,0,,,
buy,LYB,FVG1_R,60,2,-6.0341953351176,-6.0341953351176,0.0
sell,LYB,baseline,60,35,5.56216716373383,6.746118520758185,62.857142857142854
sell,LYB,E,60,7,9.22233124860277,9.799849516729356,57.14285714285714
sell,LYB,E_R,60,5,8.054512497534422,9.799849516729356,60.0
sell,LYB,FVG1,60,0,,,
sell,LYB,E_FVG1,60,0,,,
sell,LYB,E_FVG5,60,0,,,
sell,LYB,E_Fext,60,1,-1.8533289223556644,-1.8533289223556644,0.0
