ticker,pattern,fwd_days,n,mean_ret,median,win_rate
HII,A,5,40,5.040121304643582,4.2933067184431195,100.0
HII,B,5,10,4.7291675804871405,3.9617217298256766,100.0
HII,C,5,30,5.143772546029065,4.691861664848421,100.0
HII,D,5,17,0.6540003432018161,0.21723587094843894,52.94117647058824
HII,E,5,5,9.533039240003268,8.836708678361093,100.0
HII,F,5,0,,,
HII,A,10,40,5.487489073478352,4.534689450134326,100.0
HII,B,10,10,5.310594381712241,4.113924460389616,100.0
HII,C,10,30,5.546453970733723,4.534689450134326,100.0
HII,D,10,17,0.7027712087618364,1.394063695237844,52.94117647058824
HII,E,10,5,7.494249037418745,4.595294927634452,100.0
HII,F,10,0,,,
HII,A,20,40,6.712383652673646,6.665564920096971,80.0
HII,B,20,10,5.234024341889194,6.449471867079153,70.0
HII,C,20,30,7.205170089601794,6.934930602575598,83.33333333333334
HII,D,20,17,-0.905996970176975,-3.585641648970403,41.17647058823529
HII,E,20,5,12.209936372843362,12.161362306252595,100.0
HII,F,20,0,,,
HLT,A,1,39,1.8802866419451998,1.1562951257504246,100.0
HLT,B,1,12,1.3830348227193683,0.9962114138060261,100.0
HLT,C,1,27,2.1012874504900134,1.3276764069895755,100.0
HLT,D,1,20,-0.35219830680087816,-0.384813212049823,35.0
HLT,E,1,3,0.7259408539333773,0.8970604393756265,100.0
HLT,F,1,0,,,
HLT,A,5,39,5.2339098303389004,4.623786994428334,100.0
HLT,B,5,12,5.8727418466939545,5.638670471853346,100.0
HLT,C,5,27,4.9499844897366545,4.2924383243264685,100.0
HLT,D,5,20,0.2118687290916132,0.8179014462253469,55.00000000000001
HLT,E,5,3,5.697759776160382,6.155620236303989,100.0
HLT,F,5,0,,,
HLT,A,10,39,6.397949277359342,6.261434521170645,100.0
HLT,B,10,12,5.843170185176654,6.17304504551583,100.0
HLT,C,10,27,6.64451776277387,6.261434521170645,100.0
HLT,D,10,20,-0.8283908510657707,-0.9600132528606922,35.0
HLT,E,10,3,5.77515113403166,5.310925745096593,100.0
HLT,F,10,0,,,
HLT,A,20,39,7.769664305866913,9.736686317555069,87.17948717948718
HLT,B,20,12,7.8245693556463705,9.991919867275367,83.33333333333334
HLT,C,20,27,7.745262061520487,8.89450353642229,88.88888888888889
HLT,D,20,20,0.6229707350061908,-0.0747314357148261,50.0
HLT,E,20,3,8.50057663588773,9.736686317555069,100.0
HLT,F,20,0,,,
HON,A,1,40,1.4544766509670493,0.9973627556606126,100.0
HON,B,1,10,1.1045956184494456,1.3544221164209242,100.0
HON,C,1,30,1.5711036618062508,0.9530638712898705,100.0
HON,D,1,20,-0.43769508885779207,-0.3431936940716429,40.0
HON,E,1,7,1.4830043076034447,1.529307897992173,100.0
HON,F,1,1,1.9145647216702688,1.9145647216702688,100.0
HON,A,5,40,3.6236536768861427,2.90266253104321,97.5
HON,B,5,10,3.4878769732048824,3.2911234964903837,90.0
HON,C,5,30,3.6689125781132295,2.7640014616030024,100.0
HON,D,5,20,-0.051250295304126545,-0.7241110780571756,40.0
HON,E,5,7,5.138570041036336,5.127103113594689,100.0
HON,F,5,1,3.734646867368821,3.734646867368821,100.0
HON,A,10,40,4.654081731845136,4.130713453463817,100.0
HON,B,10,10,4.184528170467966,3.730165230398407,100.0
HON,C,10,30,4.810599585637525,4.130713453463817,100.0
HON,D,10,20,0.05457763599017591,-0.9874423723974757,45.0
HON,E,10,7,4.587028226514107,3.373481729295084,100.0
HON,F,10,1,6.952117923405668,6.952117923405668,100.0
HON,A,20,40,4.104367641479264,2.886165155002142,70.0
HON,B,20,10,0.6273714430457911,1.2964957510818138,60.0
HON,C,20,30,5.263366374290422,3.8480925579417087,73.33333333333333
HON,D,20,20,0.9371325051880784,-0.609395592778471,50.0
HON,E,20,7,4.655925525263835,2.8106044530496432,85.71428571428571
HON,F,20,1,14.829181374441616,14.829181374441616,100.0
HOOD,A,1,34,4.1870425823393305,3.7124213449790915,97.05882352941177
HOOD,B,1,7,3.521765640461999,3.6031751061113413,100.0
HOOD,C,1,27,4.359521789492712,3.7830986178035846,96.29629629629629
HOOD,D,1,15,-1.1950972376076967,-0.2997071524428829,46.666666666666664
HOOD,E,1,4,2.37766281567376,2.0633737762266375,100.0
HOOD,F,1,0,,,
HOOD,A,5,34,11.966064264242556,11.931735726463064,97.05882352941177
HOOD,B,5,7,11.558325711655927,14.688762641523265,100.0
HOOD,C,5,27,12.07177425935761,10.952382358023453,96.29629629629629
HOOD,D,5,15,0.5434928516386616,-0.09990238414762764,46.666666666666664
HOOD,E,5,4,16.613909018147282,18.75709018448725,100.0
HOOD,F,5,0,,,
HOOD,A,10,34,16.156441929663846,14.992285611637698,100.0
HOOD,B,10,7,13.361186440988407,15.619926021306771,100.0
HOOD,C,10,27,16.881137797098223,14.364645201968626,100.0
HOOD,D,10,15,1.6948344776680473,0.201009629618767,53.333333333333336
