ticker,data_source,bars,fwd_days,f_mean,f_std,thresh,n_troughs,ext_n,ext_mean_ret,ext_median,ext_win_rate,nor_n,nor_mean_ret,nor_median,nor_win_rate
F,CSV,1255,10,0.0901,0.8438,-1.5975,41,4,10.261294520518472,8.158870279954336,100.0,37,6.3734820783267185,5.492230759037399,100.0
F,CSV,1255,20,0.0901,0.8438,-1.5975,41,4,15.55425024090562,16.616752455002377,100.0,37,7.073653932170249,5.792687787882909,78.37837837837837
FANG,CSV,1255,1,0.1979,0.8453,-1.4927,43,6,1.9135603726322123,1.725376054031342,100.0,37,2.6938009172261657,2.2731111122839542,100.0
FANG,CSV,1255,5,0.1979,0.8453,-1.4927,43,6,7.21758521547569,5.051723247429541,100.0,37,6.725326962779284,6.468060808849836,100.0
FANG,CSV,1255,10,0.1979,0.8453,-1.4927,43,6,9.45428817105392,6.436247421225386,100.0,37,8.751834107925145,8.116777586663284,100.0
FANG,CSV,1255,20,0.1979,0.8453,-1.4927,43,6,16.209712472172914,15.505776421968745,83.33333333333334,37,9.171177459899722,7.136087478875669,89.1891891891892
FAST,CSV,1255,1,0.1617,0.8539,-1.546,37,2,1.254239511149751,1.254239511149751,100.0,35,1.8510985513323792,1.2187326728061476,97.14285714285714
FAST,CSV,1255,5,0.1617,0.8539,-1.546,37,2,3.33820648026771,3.33820648026771,100.0,35,3.894406161370191,3.192846969339353,100.0
FAST,CSV,1255,10,0.1617,0.8539,-1.546,37,2,8.67394125572622,8.67394125572622,100.0,35,5.221413486460543,4.3566824312713806,100.0
FAST,CSV,1255,20,0.1617,0.8539,-1.546,37,2,9.64120576944642,9.64120576944642,100.0,35,5.960991117434888,6.54076978093656,85.71428571428571
FCX,CSV,1255,1,0.0716,0.8197,-1.5678,38,4,2.143596537839858,1.9945492719730873,100.0,34,2.0579188288546066,1.81555840764604,100.0
FCX,CSV,1255,5,0.0716,0.8197,-1.5678,38,4,5.6755561290637395,6.032756677592513,100.0,34,7.883520311309165,6.896049783918263,100.0
FCX,CSV,1255,10,0.0716,0.8197,-1.5678,38,4,3.4889205035694837,3.8560009113006517,100.0,34,9.87644490870457,10.868716189979505,100.0
FCX,CSV,1255,20,0.0716,0.8197,-1.5678,38,4,-1.9418655012677883,-1.782304769815118,25.0,34,12.514072394666606,14.106362800071405,82.35294117647058
FDS,CSV,1255,1,0.1085,0.9061,-1.7037,36,3,1.2760609982071534,1.3076284909795477,100.0,33,1.8042787762307257,1.32698837955022,100.0
FDS,CSV,1255,5,0.1085,0.9061,-1.7037,36,3,2.63997398693647,3.038033513278303,100.0,33,4.423682890503884,4.029837444815464,100.0
FDS,CSV,1255,10,0.1085,0.9061,-1.7037,36,3,3.9760287788488236,5.083043949985114,100.0,33,5.844216381250132,5.172003022985268,100.0
FDS,CSV,1255,20,0.1085,0.9061,-1.7037,36,3,0.34903609829546517,0.1820942911849268,66.66666666666666,33,5.726198631425004,6.756551222920361,84.84848484848484
FDX,CSV,1255,1,0.1083,0.8721,-1.6358,31,4,1.7057598471606958,1.629130168543806,100.0,27,2.5885590205577387,1.4595275828603165,100.0
FDX,CSV,1255,5,0.1083,0.8721,-1.6358,31,4,2.7412344406133506,2.0398479499696305,100.0,27,5.5399466553516605,5.043758080874996,100.0
FDX,CSV,1255,10,0.1083,0.8721,-1.6358,31,4,5.101423933643261,5.88349826918744,100.0,27,6.778309715907428,6.341754625647416,100.0
FDX,CSV,1255,20,0.1083,0.8721,-1.6358,31,4,10.071141308069702,8.227862242698798,100.0,27,8.81185251391678,8.404202580825668,96.29629629629629
FE,CSV,1255,1,0.1978,0.8552,-1.5125,39,4,0.2913429662595558,0.1621404934537713,100.0,35,1.2741941342367569,1.0690951590137328,100.0
FE,CSV,1255,5,0.1978,0.8552,-1.5125,39,4,3.19720956011511,2.7908290991408617,100.0,35,2.7280998531637475,2.3941095100825307,100.0
FE,CSV,1255,10,0.1978,0.8552,-1.5125,39,4,3.2617521462215975,3.391292604793805,100.0,35,3.9045058472030845,3.938453604680107,100.0
FE,CSV,1255,20,0.1978,0.8552,-1.5125,39,4,4.422645543985492,4.460618727248625,100.0,35,3.310706474899342,2.9074044779368853,74.28571428571429
FFIV,CSV,1255,1,0.1639,0.8312,-1.4986,38,3,1.276751285686036,1.0509090761636288,100.0,35,1.5931260869094908,1.2430046079626036,100.0
FFIV,CSV,1255,5,0.1639,0.8312,-1.4986,38,3,3.954474693292181,4.296479287418975,100.0,35,4.687644011103335,3.869393802214083,100.0
FFIV,CSV,1255,10,0.1639,0.8312,-1.4986,38,3,5.143561652940699,4.91802209779827,100.0,35,6.009317445890708,5.251537886101939,100.0
FFIV,CSV,1255,20,0.1639,0.8312,-1.4986,38,3,6.123013373414547,3.629881162635442,66.66666666666666,35,6.514760227282805,6.511256869744756,82.85714285714286
FICO,CSV,1255,1,0.1609,0.8937,-1.6264,35,2,0.8941330030496459,0.8941330030496459,100.0,33,2.381702159947447,2.17493228207593,100.0
FICO,CSV,1255,5,0.1609,0.8937,-1.6264,35,2,4.310040280077337,4.310040280077337,100.0,33,7.103102076177297,6.289005638532568,100.0
FICO,CSV,1255,10,0.1609,0.8937,-1.6264,35,2,3.952425357568332,3.952425357568332,100.0,33,9.629577893510378,8.01008301609448,100.0
FICO,CSV,1255,20,0.1609,0.8937,-1.6264,35,2,-3.5923670223625193,-3.5923670223625193,0.0,33,10.194084285191806,9.395417221152364,90.9090909090909
FIS,CSV,1255,1,0.0131,0.8616,-1.7101,38,1,1.538462676772982,1.538462676772982,100.0,37,2.0240210140397537,1.4471544561927592,97.2972972972973
FIS,CSV,1255,5,0.0131,0.8616,-1.7101,38,1,1.4102540282343634,1.4102540282343634,100.0,37,5.511190929402626,4.327191128348861,100.0
FIS,CSV,1255,10,0.0131,0.8616,-1.7101,38,1,6.837610983308968,6.837610983308968,100.0,37,7.045607008697348,5.902385097370866,100.0
FIS,CSV,1255,20,0.0131,0.8616,-1.7101,38,1,8.704351925217898,8.704351925217898,100.0,37,5.636008226502816,6.308936303866243,81.08108108108108
FISV,CSV,1254,1,0.1907,0.9188,-1.647,42,5,1.8883706835513785,1.9771277975364148,100.0,37,2.038436671412132,1.5533558013149749,100.0
FISV,CSV,1254,5,0.1907,0.9188,-1.647,42,5,4.981431243404495,5.482523533343291,100.0,37,4.085967746804074,3.45958766937988,100.0
FISV,CSV,1254,10,0.1907,0.9188,-1.647,42,5,3.315543743041632,3.8118236572392696,100.0,37,5.2335397594903545,4.752211708712489,100.0
FISV,CSV,1254,20,0.1907,0.9188,-1.647,42,5,3.900813927784413,3.168962640086692,80.0,37,4.238314860530497,5.325325783575844,70.27027027027027
FITB,CSV,1255,1,0.1041,0.8566,-1.6092,37,5,2.803067690797724,2.314383360260185,100.0,32,2.481574126933208,2.142808836550862,100.0
FITB,CSV,1255,5,0.1041,0.8566,-1.6092,37,5,4.058297910346341,5.139737593186681,100.0,32,6.313006950500798,5.618847291140459,100.0
FITB,CSV,1255,10,0.1041,0.8566,-1.6092,37,5,5.846760062918763,6.109924004098588,100.0,32,7.006770097550042,6.307085474850865,100.0
FITB,CSV,1255,20,0.1041,0.8566,-1.6092,37,5,3.750368596223347,4.859921059565869,80.0,32,8.926944851948699,10.09537171472519,87.5
FIX,CSV,1255,1,0.2712,0.799,-1.3268,38,5,1.722913446530243,1.44632857866015,100.0,33,2.9482777872032266,2.5147018869916535,100.0
FIX,CSV,1255,5,0.2712,0.799,-1.3268,38,5,9.301875466158902,6.180721206135654,100.0,33,6.882116798415535,4.621604273625534,100.0
FIX,CSV,1255,10,0.2712,0.799,-1.3268,38,5,16.176804214007912,19.12229109817989,100.0,33,9.373744961188187,6.896717068784426,100.0
FIX,CSV,1255,20,0.2712,0.799,-1.3268,38,5,11.791566068103744,8.865103211341212,80.0,33,11.001973776715838,10.665324451511351,78.78787878787878
FOX,CSV,1255,1,0.1622,0.8122,-1.4621,42,3,2.184609727377396,2.1415429680407554,100.0,39,1.976370231683959,1.506350816670804,100.0
FOX,CSV,1255,5,0.1622,0.8122,-1.4621,42,3,4.831655027479816,4.838721420247874,100.0,39,4.07285974070412,4.1136088356746905,100.0
FOX,CSV,1255,10,0.1622,0.8122,-1.4621,42,3,5.517443226319178,4.686535443237158,100.0,39,4.698923740014499,3.8944937664294113,97.43589743589743
FOX,CSV,1255,20,0.1622,0.8122,-1.4621,42,3,3.783081403315921,5.852663105333391,66.66666666666666,39,5.603525719844338,5.414370615185763,79.48717948717949
FOXA,CSV,1255,1,0.1574,0.7915,-1.4256,42,7,2.091731292756161,1.9206999774718398,100.0,35,2.073580458568125,1.7447279221650445,100.0
FOXA,CSV,1255,5,0.1574,0.7915,-1.4256,42,7,5.349008855179016,4.785367745108225,100.0,35,4.4081854275892844,4.034944858140441,100.0
FOXA,CSV,1255,10,0.1574,0.7915,-1.4256,42,7,5.246479336575837,5.255511326650405,100.0,35,5.399410253014094,4.376981618499078,100.0
FOXA,CSV,1255,20,0.1574,0.7915,-1.4256,42,7,4.355935879691369,5.916968070198543,71.42857142857143,35,6.80459984126461,6.171580504621802,85.71428571428571
FRT,CSV,1255,1,0.0854,0.7585,-1.4316,40,6,1.5789702487978297,1.269347114355143,100.0,34,2.127488931062235,1.5470618345850409,100.0
FRT,CSV,1255,5,0.0854,0.7585,-1.4316,40,6,4.430832433754368,3.6040089665831365,100.0,34,4.320650518083918,3.614519951611504,100.0
FRT,CSV,1255,10,0.0854,0.7585,-1.4316,40,6,3.5913166385331117,3.233047574076152,100.0,34,5.749736590097158,5.743807992058597,100.0
FRT,CSV,1255,20,0.0854,0.7585,-1.4316,40,6,3.6788213943433283,4.513711982842933,83.33333333333334,34,6.136699885500779,5.142914735011189,88.23529411764706
FSLR,CSV,1255,1,0.0146,0.8106,-1.6066,38,1,4.085325435767868,4.085325435767868,100.0,37,3.0060550550412133,2.5617169517820835,100.0
FSLR,CSV,1255,5,0.0146,0.8106,-1.6066,38,1,6.760304418139383,6.760304418139383,100.0,37,7.807672837708339,6.559541348507462,100.0
FSLR,CSV,1255,10,0.0146,0.8106,-1.6066,38,1,20.216797704858962,20.216797704858962,100.0,37,12.51988796869178,8.95702099998349,100.0
FSLR,CSV,1255,20,0.0146,0.8106,-1.6066,38,1,20.484882513813314,20.484882513813314,100.0,37,9.715493940144754,8.89409512879071,72.97297297297297
FTNT,CSV,1255,1,0.143,0.8162,-1.4894,42,8,2.2890156233991283,1.188484081260734,100.0,34,2.2188335642073516,1.8163287540092368,100.0
FTNT,CSV,1255,5,0.143,0.8162,-1.4894,42,8,10.385485675312125,10.247623669257123,100.0,34,7.074665917666972,5.543341318810262,100.0
FTNT,CSV,1255,10,0.143,0.8162,-1.4894,42,8,10.998889858592419,10.347175911052833,100.0,34,8.136977502407184,6.065849488042183,100.0
FTNT,CSV,1255,20,0.143,0.8162,-1.4894,42,8,13.450505913275652,13.58071620408328,100.0,34,8.137606349752662,7.161388336808406,88.23529411764706
FTV,CSV,1255,1,0.0903,0.7918,-1.4934,38,5,1.6423194672185253,1.652111838406551,100.0,33,1.671744672594831,1.4408848170889141,100.0
FTV,CSV,1255,5,0.0903,0.7918,-1.4934,38,5,4.758065182480994,3.9543320249701823,100.0,33,2.976234525460524,2.3515305063948793,100.0
FTV,CSV,1255,10,0.0903,0.7918,-1.4934,38,5,4.670759723791249,4.478444515846494,100.0,33,4.626703933054212,3.4193451524997767,100.0
FTV,CSV,1255,20,0.0903,0.7918,-1.4934,38,5,2.871790873320251,8.6405181521722,60.0,33,4.685907660507159,4.0906274396138675,72.72727272727273
GD,CSV,1255,1,0.198,0.7491,-1.3002,38,5,1.8161945278656408,1.4206059780029636,100.0,33,1.4635840881730322,1.3482205697075087,100.0
GD,CSV,1255,5,0.198,0.7491,-1.3002,38,5,3.2197768310270702,3.091175336374473,100.0,33,3.731303274354494,3.3001563394888778,100.0
GD,CSV,1255,10,0.198,0.7491,-1.3002,38,5,4.097228165462137,4.636671610012013,100.0,33,4.672107278044236,4.175963614000002,100.0
GD,CSV,1255,20,0.198,0.7491,-1.3002,38,5,7.557879407184538,6.156817740415624,100.0,33,5.015082245727335,4.500756947023945,90.9090909090909
GDDY,CSV,1255,1,0.12,0.8979,-1.6759,41,3,1.3092580339028945,1.1963128623701378,100.0,38,2.138055988060489,1.2455961691777144,100.0
GDDY,CSV,1255,5,0.12,0.8979,-1.6759,41,3,5.474442643299817,5.794183383688292,100.0,38,5.188095229512225,4.087806364372918,100.0
GDDY,CSV,1255,10,0.12,0.8979,-1.6759,41,3,6.20612398977345,6.644567300158625,100.0,38,6.323067251145593,5.500821712579175,100.0
GDDY,CSV,1255,20,0.12,0.8979,-1.6759,41,3,6.305698300366795,5.621218910738389,100.0,38,6.5665714480507535,6.853885022855306,84.21052631578947
GE,CSV,1255,1,0.2907,0.9151,-1.5395,33,2,2.968964516034631,2.968964516034631,100.0,31,1.580983370477269,1.3596247117754632,100.0
GE,CSV,1255,5,0.2907,0.9151,-1.5395,33,2,3.666117235652174,3.666117235652174,100.0,31,5.690936405678586,5.491693452250183,100.0
GE,CSV,1255,10,0.2907,0.9151,-1.5395,33,2,6.880109822638079,6.880109822638079,100.0,31,6.955881751431231,6.879894524256352,100.0
GE,CSV,1255,20,0.2907,0.9151,-1.5395,33,2,10.2452662642601,10.2452662642601,50.0,31,8.622752699985773,7.520217514604679,93.54838709677419
GEHC,CSV,830,1,0.0101,0.8134,-1.6167,27,3,4.38078855297214,1.645713190012024,100.0,24,1.5921495099637788,1.1937203360510766,100.0
GEHC,CSV,830,5,0.0101,0.8134,-1.6167,27,3,4.154601990028958,4.723082544088957,100.0,24,5.674777670801558,5.55252051459256,100.0
GEHC,CSV,830,10,0.0101,0.8134,-1.6167,27,3,5.371609724219944,4.361824182134279,100.0,24,6.6033578815384795,5.900712678353395,100.0
GEHC,CSV,830,20,0.0101,0.8134,-1.6167,27,3,7.038797943295415,6.957498648699725,66.66666666666666,24,5.806778088864051,5.141933465892314,79.16666666666666
GEN,CSV,1255,1,-0.0051,0.9522,-1.9095,40,3,1.1948551351248808,1.088323975259899,100.0,37,2.601592153742489,1.7784538435283423,100.0
GEN,CSV,1255,5,-0.0051,0.9522,-1.9095,40,3,5.81667258040378,7.2955809162053935,100.0,37,3.831261242653386,2.9802872997828445,100.0
GEN,CSV,1255,10,-0.0051,0.9522,-1.9095,40,3,5.540311145544809,5.031436215966977,100.0,37,6.013484887492388,4.483777338727302,100.0
GEN,CSV,1255,20,-0.0051,0.9522,-1.9095,40,3,8.62883900235999,10.754720862013963,100.0,37,6.353315568576312,5.935437307924061,81.08108108108108
GEV,CSV,510,1,0.4537,0.8207,-1.1877,14,1,5.212301708253307,5.212301708253307,100.0,13,3.815477845218017,3.77269745012092,100.0
GEV,CSV,510,5,0.4537,0.8207,-1.1877,14,1,22.88896523326821,22.88896523326821,100.0,13,7.9704652912463985,8.76874263363036,100.0
GEV,CSV,510,10,0.4537,0.8207,-1.1877,14,1,27.186905770615304,27.186905770615304,100.0,13,8.164023898852927,8.029067396596425,100.0
GEV,CSV,510,20,0.4537,0.8207,-1.1877,14,1,5.900851463927373,5.900851463927373,100.0,13,13.91162573571801,11.568828921653616,76.92307692307693
GILD,CSV,1255,1,0.1445,0.8618,-1.5791,40,3,3.132767179279043,4.170529775835742,100.0,37,1.7643676827356525,1.2628587181511661,97.2972972972973
GILD,CSV,1255,5,0.1445,0.8618,-1.5791,40,3,3.9879212527501697,4.131659277590311,100.0,37,3.858672500870275,3.4795119394739045,100.0
GILD,CSV,1255,10,0.1445,0.8618,-1.5791,40,3,4.541436260365653,1.2842375953077165,100.0,37,4.835252920631396,4.583261769573556,100.0
GILD,CSV,1255,20,0.1445,0.8618,-1.5791,40,3,3.208199742521798,3.3953972685568177,100.0,37,5.26193023155369,5.08060352342877,81.08108108108108
GIS,CSV,1255,1,-0.026,0.8741,-1.7741,41,2,2.021660838316743,2.021660838316743,100.0,39,1.2201593258583447,1.1222255158988692,94.87179487179486
GIS,CSV,1255,5,-0.026,0.8741,-1.7741,41,2,4.910276055642665,4.910276055642665,100.0,39,3.528278625517702,3.023660964553391,100.0
GIS,CSV,1255,10,-0.026,0.8741,-1.7741,41,2,2.8992411685739405,2.8992411685739405,100.0,39,4.219157347006931,3.9799938970078426,100.0
GIS,CSV,1255,20,-0.026,0.8741,-1.7741,41,2,5.079362263667825,5.079362263667825,50.0,39,3.373126794135405,2.7402526603471937,76.92307692307693
GL,CSV,1255,1,0.1708,0.7698,-1.3688,46,3,7.478569974060551,1.5479027428909269,100.0,43,1.7397715621330312,1.3699961757771029,100.0
GL,CSV,1255,5,0.1708,0.7698,-1.3688,46,3,14.259070950885265,6.932535364880818,100.0,43,3.9764482998980752,3.5894139423549056,100.0
GL,CSV,1255,10,0.1708,0.7698,-1.3688,46,3,22.168556809288756,6.829238960588374,100.0,43,5.050878056790589,4.94655321273419,100.0
GL,CSV,1255,20,0.1708,0.7698,-1.3688,46,3,31.674130051377357,12.85353614589704,100.0,43,5.3789251716295565,4.5054916488526935,88.37209302325581
GLW,CSV,1255,1,0.145,0.8922,-1.6394,33,6,1.2714336497616874,1.022448159077412,100.0,27,1.5268788296575495,1.5025674087783336,100.0
GLW,CSV,1255,5,0.145,0.8922,-1.6394,33,6,4.01950640242783,4.533496591792914,100.0,27,5.380194929072217,4.576788618732634,100.0
GLW,CSV,1255,10,0.145,0.8922,-1.6394,33,6,6.062648639734398,5.805223263496671,100.0,27,6.669357844960143,5.878550636718524,100.0
GLW,CSV,1255,20,0.145,0.8922,-1.6394,33,6,2.9054162056725517,4.90085006377361,83.33333333333334,27,9.454358917211614,6.597151106060699,85.18518518518519
GM,CSV,1255,1,0.0959,0.8754,-1.6549,37,5,1.9748767030876544,1.9825396230519154,100.0,32,2.2089502131942527,1.7164224549017941,100.0
GM,CSV,1255,5,0.0959,0.8754,-1.6549,37,5,6.082965916075172,7.592977775082624,100.0,32,5.4388602834415956,5.77341078669554,100.0
GM,CSV,1255,10,0.0959,0.8754,-1.6549,37,5,8.495872910402255,5.876806993409875,100.0,32,8.22196733536262,7.536392421252083,100.0
GM,CSV,1255,20,0.0959,0.8754,-1.6549,37,5,13.948256777056617,16.66154452563597,100.0,32,7.464326430890948,7.23744749006757,75.0
GNRC,CSV,1255,1,0.0186,0.9104,-1.8022,35,4,1.5854848644531059,1.0560991496219474,100.0,31,2.984869409011387,2.1710395273104997,100.0
GNRC,CSV,1255,5,0.0186,0.9104,-1.8022,35,4,8.248752696556435,2.4280051332021113,100.0,31,7.335960543635159,6.8467221842132995,100.0
GNRC,CSV,1255,10,0.0186,0.9104,-1.8022,35,4,8.42520974130376,3.0390089612621614,100.0,31,11.371019817343473,12.049032520991936,100.0
GNRC,CSV,1255,20,0.0186,0.9104,-1.8022,35,4,7.890177795822469,0.47671031950382803,50.0,31,13.029905515134255,13.863819796572402,77.41935483870968
GOOG,CSV,1255,1,0.2036,0.8279,-1.4521,34,5,1.6174215610692595,1.9761647811295517,100.0,29,2.1997889317348998,1.7169843827592148,100.0
GOOG,CSV,1255,5,0.2036,0.8279,-1.4521,34,5,4.6491579788230695,5.226639035612861,100.0,29,5.438458317145098,4.985818533211954,100.0
GOOG,CSV,1255,10,0.2036,0.8279,-1.4521,34,5,6.233193637174278,6.303507151961563,100.0,29,6.663039795317047,6.442279964216056,100.0
GOOG,CSV,1255,20,0.2036,0.8279,-1.4521,34,5,10.54432283497761,14.619779474996838,100.0,29,8.56077671404846,8.956959957318054,86.20689655172413
GOOGL,CSV,1255,1,0.2033,0.8252,-1.447,34,7,2.790142643121715,1.8103485786100337,100.0,27,2.0319096818836773,1.7683153109267995,100.0
GOOGL,CSV,1255,5,0.2033,0.8252,-1.447,34,7,5.462374308072484,6.3850869920390725,100.0,27,5.795042692811648,5.0983503706806115,100.0
GOOGL,CSV,1255,10,0.2033,0.8252,-1.447,34,7,6.812019150729584,7.360059850015185,100.0,27,6.9359248172416255,6.561647763102569,100.0
GOOGL,CSV,1255,20,0.2033,0.8252,-1.447,34,7,9.586007361853827,10.57445367834711,100.0,27,8.3145726491906,8.417455639852014,88.88888888888889
GPC,CSV,1255,1,0.0652,0.7877,-1.5102,38,6,3.055082718616498,1.291394811933213,100.0,32,1.778629442940029,1.5220973277032261,100.0
GPC,CSV,1255,5,0.0652,0.7877,-1.5102,38,6,4.969581292074324,3.6924582240558657,100.0,32,4.3823398571210115,4.565496172664298,100.0
GPC,CSV,1255,10,0.0652,0.7877,-1.5102,38,6,5.193375721266013,4.909555968811009,100.0,32,5.178108298389315,5.2591025077519,100.0
GPC,CSV,1255,20,0.0652,0.7877,-1.5102,38,6,5.1798316365184105,4.62485050262737,83.33333333333334,32,5.00568680698874,5.392164697612401,84.375
GPN,CSV,1255,1,-0.044,0.8159,-1.6759,41,2,3.088896710238437,3.088896710238437,100.0,39,2.091490093154181,1.3112662115082168,100.0
GPN,CSV,1255,5,-0.044,0.8159,-1.6759,41,2,8.198110293707717,8.198110293707717,100.0,39,5.658002136574699,4.475263428581167,100.0
GPN,CSV,1255,10,-0.044,0.8159,-1.6759,41,2,9.596306755064852,9.596306755064852,100.0,39,7.25212219181129,4.750012572019107,100.0
GPN,CSV,1255,20,-0.044,0.8159,-1.6759,41,2,14.666886114337924,14.666886114337924,100.0,39,4.285137041863393,4.0069727939066375,61.53846153846154
GRMN,CSV,1255,1,0.1703,0.8766,-1.5828,41,3,1.4880444960735213,1.5745730324765772,100.0,38,1.804205886138473,1.3361120478064714,97.36842105263158
GRMN,CSV,1255,5,0.1703,0.8766,-1.5828,41,3,7.370716073839154,4.393373312007167,100.0,38,4.315316582062145,3.3896899553270727,100.0
GRMN,CSV,1255,10,0.1703,0.8766,-1.5828,41,3,10.064703310298183,8.813467405333238,100.0,38,6.830950077174271,5.348300299924263,100.0
GRMN,CSV,1255,20,0.1703,0.8766,-1.5828,41,3,12.063211729315128,8.22261748880896,100.0,38,6.606944028706882,5.5729750974228445,76.31578947368422
GS,CSV,1255,1,0.1868,0.8822,-1.5776,39,7,2.296972338867981,2.304659170879242,100.0,32,2.3258288071468303,2.0544369556756217,100.0
GS,CSV,1255,5,0.1868,0.8822,-1.5776,39,7,5.866793504045921,5.234121685155656,100.0,32,5.410424863598047,4.433817133597939,100.0
GS,CSV,1255,10,0.1868,0.8822,-1.5776,39,7,5.757643438158955,6.4994659880633465,100.0,32,7.404954769052361,6.997531309601785,100.0
GS,CSV,1255,20,0.1868,0.8822,-1.5776,39,7,5.206304987550718,3.763917306077675,71.42857142857143,32,8.222623560258258,7.432341941692341,87.5
GWW,CSV,1255,1,0.1193,0.8708,-1.6222,36,3,0.9875435398832467,1.1788317510467303,100.0,33,1.5335454432737987,1.3204096448867615,100.0
GWW,CSV,1255,5,0.1193,0.8708,-1.6222,36,3,2.349512037238966,2.5670336356650783,100.0,33,3.9424144737052407,3.677479825713706,100.0
GWW,CSV,1255,10,0.1193,0.8708,-1.6222,36,3,5.66839442359304,5.770108092707382,100.0,33,6.170770077047969,5.411009087323338,100.0
GWW,CSV,1255,20,0.1193,0.8708,-1.6222,36,3,5.12429359947299,3.7952627510773698,100.0,33,7.207444337358087,7.121342564909215,81.81818181818183
HAL,CSV,1255,1,0.1121,0.8314,-1.5507,38,4,1.0962676323573588,1.1219828659042224,100.0,34,2.4904388387985747,1.8887975245477682,100.0
HAL,CSV,1255,5,0.1121,0.8314,-1.5507,38,4,8.069963917010533,7.575730109941073,100.0,34,7.102773268867338,6.685927415052216,100.0
HAL,CSV,1255,10,0.1121,0.8314,-1.5507,38,4,12.525095081480767,8.040218812421053,100.0,34,9.109465539328923,8.557836760715457,100.0
HAL,CSV,1255,20,0.1121,0.8314,-1.5507,38,4,17.401014365674452,9.18381888519823,100.0,34,8.429344645203988,7.571877742609939,82.35294117647058
HAS,CSV,1255,1,0.0534,0.8227,-1.5921,37,5,1.6131111634775013,0.5423999131532535,100.0,32,2.2447468969772184,1.6662873842072514,100.0
HAS,CSV,1255,5,0.0534,0.8227,-1.5921,37,5,5.24608012767864,5.507737286241377,100.0,32,5.73587925222677,3.6712025609034,100.0
HAS,CSV,1255,10,0.0534,0.8227,-1.5921,37,5,8.940324615857591,7.098136343813724,100.0,32,6.695081695283026,6.386812377783201,100.0
